subid,justifications,item,theme-MM,theme 2- MM,theme-AA,theme 2-AA,theme-HY,theme 2- HY,,Agreement,2nd Agreement,Final theme
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,"it's disrespectful, not polite ",teacher,disrespect,,disrespect,,disrespect,,,1,,disrespect
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,his friend will get upset ,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,everywhere will get messy ,toys,disrespect,,wrong,,wrong,,,1,,wrong
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,they might want some and might crave some and eat some (break fast),fasting,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,his prayer won't be accepted by God ,prayer,religion,,religious,,religious,,,1,,religious
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,"Our Imams have died so it's bad, should wear black ",red clothes,religion,social order,social order,,religious,social order,,0,religious,religious
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,you shouldn’t laugh or talk to anyone during prayer ,joke,wrong,,social order,religious,religious,social order,,0,religious,religious
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
AN101716-1,,,,,,,,,,,,
MA101716-3,disrespectful to elders ,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,"the host might not like people wearing shoes, should have asked for permission ",shoes in house,disrespect,,disrespect,social order,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,they might be thirsty and too shy to ask,drink,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,mabe the guests won't like that he came with bad shoes/slippers ,slippers,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,people want to eat there and it'll get dirty and other kids wont want to eat there ,table,disrespect,,wrong,,wrong,,,1,,wrong
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,his friend might fall and get hurt ,push,injury,,injury,,injury,,,1,,injury
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,maybe her teacher won't like that she's not in uniform ,swimsuit,social order,,disrespect,,social order,disrespect,,0,social order,social order
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,his friend might get upset ,bad name,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,"it's rude to disrespect your teacher, she's older and a teacher ",teacher,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,his friend put in effort ,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,when other kids are cleaning up she should too ,toys,social order,,social order,,social order,,,1,,social order
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,they might get hungry and upset at her actions ,fasting,disrespect,,disrespect,,disrespect,,,1,,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,God might not accept his prayer ,prayer,religion,,religious,,religious,,,1,,religious
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,"she didn't respect Imam Hussein, should've worn black ",red clothes,disrespect,,disrespect,,religious,,,0,disrespect,disrespect
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,it's bad because God might not like us to talk to someone in the middle of prayer ,joke,religion,,religious,,religious,,,1,,religious
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MA101716-3,,,,,,,,,,,,
MY101716-4,disrespectful to elders ,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,they rugs will get dirty ,shoes in house,disrespect,,wrong,,wrong,,,1,,wrong
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,other people might want water and not be able to get it ,drink,disrespect,,disrespect,,disrespect,,,1,,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,because he didn't respect the birthday ,slippers,disrespect,,disrespect,,disrespect,,,1,,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,nobody wants to sit there and eat because she made it dirty ,table,disrespect,,wrong,,wrong,,,1,,wrong
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,he did it on purpose and its bad ,push,wrong,,wrong,,wrong,,,1,,wrong
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,it's a rule to wear school clothes/uniform ,swimsuit,social order,,social order,,social order,,,1,,social order
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,offending someone is bad ,bad name,wrong,,wrong,,disrespect,,,0,wrong,wrong
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,shouldn't call her by her first name because that's her elder ,teacher,social order,disrespect,social order,disrespect,disrespect,,,0,social order,social order
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,"his friend might have wanted to show to someone, shouldn't have ripped it ",drawing,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,everyone is cleaning she should too ,toys,social order,,social order,,social order,,,1,,social order
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,everyone is fasting will want some but can't have some ,fasting,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,it's the rule for prayer ,prayer,religion,,religious,,social order,religious,,0,religious,religious
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,"everyone is wearing black because they are mourning, it's rude ",red clothes,wrong,,disrespect,,social order,disrespect,,0,disrespect,disrespect
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,"everyone is praying, it will distract them ",joke,disrespect,,religious,,religious,disrespect,,1,,religious
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
MY101716-4,,,,,,,,,,,,
SS101816-1,you shouldn't turn your back on your grandmother she will get upset ,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,things will get dirty ,shoes in house,disrespect,,wrong,,wrong,,,1,,wrong
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,they might have been thirsty and not have known where the water was ,drink,disrespect,,disrespect,,disrespect,,,1,,disrespect
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,because he was comfortable ,slippers,ok,,wrong,,OK,,,0,ok,OK
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,the table will get dirty ,table,disrespect,,wrong,,wrong,,,1,,wrong
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,his friend might hit his head and bleed ,push,injury,,injury,,injury,,,1,,injury
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,you have to wear school clothes ,swimsuit,social order,,social order,,social order,,,1,,social order
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,its' really bad,bad name,wrong,,wrong,,wrong,,,1,,wrong
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,should have said Mrs. ,teacher,wrong,social order,Disrespect,,disrespect,,,1,,disrespect
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,he wanted to finish his drawing and cried over it ,drawing,wrong,,disrespect,,disrespect,,,1,,disrespect
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,her toys will get dirty ,toys,disrespect,,wrong,,wrong,,,1,,wrong
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,she should have eaten in private they might want some and can't have some ,fasting,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,he can wash up or not ,prayer,wrong,,OK,,OK,,,1,,OK
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,In Muharram you have to wear white not red ,red clothes,social order,,Social order,,religious,,,0,social order,social order
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,God doesn't like if his friend laughs ,joke,religion,,religious,,religious,,,1,,religious
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
SS101816-1,,,,,,,,,,,,
ME101816-3,her grandmother is older and its disrespectful if she did it on purpose ,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,the rest of the members of that household don’t wear shoes their rugs will get dirty ,shoes in house,disrespect,,wrong,,social order,,,0,0,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,someone might be thirsty and want some ,drink,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,he's going to a party it's not appropriate or dressy ,slippers,social order,,social order,,social order,,,1,,social order
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,"we eat at the table, makes the table dirty, bacteria will get in the food ",table,disrespect,,wrong,,wrong,,,1,,wrong
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,his friend might break his head and hurt himself ,push,injury,,injury,,injury,,,1,,injury
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,"everywhere has its own proper clothing, school has a uniform ",swimsuit,social order,,social order,,social order,,,1,,social order
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,"shouldn't say bad things to others, should be polite to others",bad name,wrong,,social order,disrespect,wrong,disrespect,,0,wrong,wrong
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,her teacher is older should call her by her last name or say Mrs. ,teacher,social order,disrespect,wrong,,disrespect,,,0,disrespect,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,it was on purpose and the other person will get upset ,drawing,disrespect,wrong,disrespect,,disrespect,,,1,,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,everyone has to clean up their things and put them away ,toys,social order,,social order,,social order,,,1,,social order
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,should eat in private they're fasting and will want some ,fasting,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,God says in the Quran to wash up or else prayer won't get accepted ,prayer,religion,,religious,,religious,,,1,,religious
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,it's not mandatory to wear black ,red clothes,ok,,OK,,OK,,,1,,OK
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,"you shouldn't smile or talk to anyone during prayer, it ruins the prayer ",joke,religion,,religious,,religious,,,1,,religious
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
ME101816-3,,,,,,,,,,,,
HJ101816-5,her grandmother is older and it was bad to turn her back on her ,back to elder,wrong,social order,disrespect,,disrespect,,,1,,disrespect
HJ101816-5,,,,,,,,,,,,
HJ101816-5,,,,,,,,,,,,
HJ101816-5,,,,,,,,,,,,
HJ101816-5,,,,,,,,,,,,
HJ101816-5,,,,,,,,,,,,
HJ101816-5,,,,,,,,,,,,
